Date(NZST),Time(NZST),MnDir(degT),MnSpd(mps),StdDir(degT),StdSpd(mps),MnTemp(C),MnRH(%),Rain(mm),RadGlb(MJ/m2),Average W/m2
24/08/2023,09:40:00,101,2.14,,,5.1,86,0.0,0.1332,37.0
24/08/2023,09:50:00,101,2.14,,,5.1,86,0.0,0.1332,37.0
24/08/2023,10:00:00,97,1.61,,,8.0,79,0.0,0.24,66.66666666666667
24/08/2023,10:10:00,97,1.61,,,8.0,79,0.0,0.24,66.66666666666667
24/08/2023,10:20:00,97,1.61,,,8.0,79,0.0,0.24,66.66666666666667
24/08/2023,10:30:00,97,1.61,,,8.0,79,0.0,0.24,66.66666666666667
24/08/2023,10:40:00,97,1.61,,,8.0,79,0.0,0.24,66.66666666666667
24/08/2023,10:50:00,97,1.61,,,8.0,79,0.0,0.24,66.66666666666667
24/08/2023,11:00:00,80,1.12,,,9.8,75,0.0,0.318,88.33333333333333
24/08/2023,11:10:00,80,1.12,,,9.8,75,0.0,0.318,88.33333333333333
24/08/2023,11:20:00,80,1.12,,,9.8,75,0.0,0.318,88.33333333333333
24/08/2023,11:30:00,80,1.12,,,9.8,75,0.0,0.318,88.33333333333333
24/08/2023,11:40:00,80,1.12,,,9.8,75,0.0,0.318,88.33333333333333
24/08/2023,11:50:00,80,1.12,,,9.8,75,0.0,0.318,88.33333333333333
24/08/2023,12:00:00,37,0.5,,,11.3,64,0.0,0.3654,101.5
24/08/2023,12:10:00,37,0.5,,,11.3,64,0.0,0.3654,101.5
24/08/2023,12:20:00,37,0.5,,,11.3,64,0.0,0.3654,101.5
24/08/2023,12:30:00,37,0.5,,,11.3,64,0.0,0.3654,101.5
24/08/2023,12:40:00,37,0.5,,,11.3,64,0.0,0.3654,101.5
24/08/2023,12:50:00,37,0.5,,,11.3,64,0.0,0.3654,101.5
24/08/2023,13:00:00,270,0.2,,,12.1,60,0.0,0.37620000000000003,104.5
24/08/2023,13:10:00,270,0.2,,,12.1,60,0.0,0.37620000000000003,104.5
24/08/2023,13:20:00,270,0.2,,,12.1,60,0.0,0.37620000000000003,104.5
24/08/2023,13:30:00,270,0.2,,,12.1,60,0.0,0.37620000000000003,104.5
24/08/2023,13:40:00,270,0.2,,,12.1,60,0.0,0.37620000000000003,104.5
24/08/2023,13:50:00,270,0.2,,,12.1,60,0.0,0.37620000000000003,104.5
24/08/2023,14:00:00,239,0.58,,,12.4,57,0.0,0.34800000000000003,96.66666666666667
24/08/2023,14:10:00,239,0.58,,,12.4,57,0.0,0.34800000000000003,96.66666666666667
24/08/2023,14:20:00,239,0.58,,,12.4,57,0.0,0.34800000000000003,96.66666666666667
24/08/2023,14:30:00,239,0.58,,,12.4,57,0.0,0.34800000000000003,96.66666666666667
24/08/2023,14:40:00,239,0.58,,,12.4,57,0.0,0.34800000000000003,96.66666666666667
24/08/2023,14:50:00,239,0.58,,,12.4,57,0.0,0.34800000000000003,96.66666666666667
24/08/2023,15:00:00,246,0.98,,,12.4,55,0.0,0.282,78.33333333333333
24/08/2023,15:10:00,246,0.98,,,12.4,55,0.0,0.282,78.33333333333333
24/08/2023,15:20:00,246,0.98,,,12.4,55,0.0,0.282,78.33333333333333
24/08/2023,15:30:00,246,0.98,,,12.4,55,0.0,0.282,78.33333333333333
24/08/2023,15:40:00,246,0.98,,,12.4,55,0.0,0.282,78.33333333333333
24/08/2023,15:50:00,246,0.98,,,12.4,55,0.0,0.282,78.33333333333333
24/08/2023,16:00:00,255,1.14,,,12.1,57,0.0,0.1938,53.833333333333336
24/08/2023,16:10:00,255,1.14,,,12.1,57,0.0,0.1938,53.833333333333336
24/08/2023,16:20:00,255,1.14,,,12.1,57,0.0,0.1938,53.833333333333336
24/08/2023,16:30:00,255,1.14,,,12.1,57,0.0,0.1938,53.833333333333336
24/08/2023,16:40:00,255,1.14,,,12.1,57,0.0,0.1938,53.833333333333336
24/08/2023,16:50:00,255,1.14,,,12.1,57,0.0,0.1938,53.833333333333336
24/08/2023,17:00:00,256,1.24,,,10.5,75,0.0,0.0888,24.666666666666668
24/08/2023,17:10:00,256,1.24,,,10.5,75,0.0,0.0888,24.666666666666668
24/08/2023,17:20:00,256,1.24,,,10.5,75,0.0,0.0888,24.666666666666668
24/08/2023,17:30:00,256,1.24,,,10.5,75,0.0,0.0888,24.666666666666668
24/08/2023,17:40:00,256,1.24,,,10.5,75,0.0,0.0888,24.666666666666668
24/08/2023,17:50:00,256,1.24,,,10.5,75,0.0,0.0888,24.666666666666668
24/08/2023,18:00:00,235,1.94,,,8.0,84,0.0,0.011999999999999999,3.3333333333333335
24/08/2023,18:10:00,235,1.94,,,8.0,84,0.0,0.011999999999999999,3.3333333333333335
24/08/2023,18:20:00,235,1.94,,,8.0,84,0.0,0.011999999999999999,3.3333333333333335
24/08/2023,18:30:00,235,1.94,,,8.0,84,0.0,0.011999999999999999,3.3333333333333335
24/08/2023,18:40:00,235,1.94,,,8.0,84,0.0,0.011999999999999999,3.3333333333333335
24/08/2023,18:50:00,235,1.94,,,8.0,84,0.0,0.011999999999999999,3.3333333333333335
24/08/2023,19:00:00,207,2.01,,,6.8,90,0.0,0.0,0.0
24/08/2023,19:10:00,207,2.01,,,6.8,90,0.0,0.0,0.0
24/08/2023,19:20:00,207,2.01,,,6.8,90,0.0,0.0,0.0
24/08/2023,19:30:00,207,2.01,,,6.8,90,0.0,0.0,0.0
24/08/2023,19:40:00,207,2.01,,,6.8,90,0.0,0.0,0.0
24/08/2023,19:50:00,207,2.01,,,6.8,90,0.0,0.0,0.0
24/08/2023,20:00:00,159,2.25,,,5.5,91,0.0,0.0,0.0
24/08/2023,20:10:00,159,2.25,,,5.5,91,0.0,0.0,0.0
24/08/2023,20:20:00,159,2.25,,,5.5,91,0.0,0.0,0.0
24/08/2023,20:30:00,159,2.25,,,5.5,91,0.0,0.0,0.0
24/08/2023,20:40:00,159,2.25,,,5.5,91,0.0,0.0,0.0
24/08/2023,20:50:00,159,2.25,,,5.5,91,0.0,0.0,0.0
24/08/2023,21:00:00,113,1.52,,,5.2,90,0.0,0.0,0.0
24/08/2023,21:10:00,113,1.52,,,5.2,90,0.0,0.0,0.0
24/08/2023,21:20:00,113,1.52,,,5.2,90,0.0,0.0,0.0
24/08/2023,21:30:00,113,1.52,,,5.2,90,0.0,0.0,0.0
24/08/2023,21:40:00,113,1.52,,,5.2,90,0.0,0.0,0.0
24/08/2023,21:50:00,113,1.52,,,5.2,90,0.0,0.0,0.0
24/08/2023,22:00:00,111,2.56,,,5.0,91,0.0,0.0,0.0
24/08/2023,22:10:00,111,2.56,,,5.0,91,0.0,0.0,0.0
24/08/2023,22:20:00,111,2.56,,,5.0,91,0.0,0.0,0.0
24/08/2023,22:30:00,111,2.56,,,5.0,91,0.0,0.0,0.0
24/08/2023,22:40:00,111,2.56,,,5.0,91,0.0,0.0,0.0
24/08/2023,22:50:00,111,2.56,,,5.0,91,0.0,0.0,0.0
24/08/2023,23:00:00,118,3.18,,,5.1,89,0.0,0.0,0.0
24/08/2023,23:10:00,118,3.18,,,5.1,89,0.0,0.0,0.0
24/08/2023,23:20:00,118,3.18,,,5.1,89,0.0,0.0,0.0
24/08/2023,23:30:00,118,3.18,,,5.1,89,0.0,0.0,0.0
24/08/2023,23:40:00,118,3.18,,,5.1,89,0.0,0.0,0.0
24/08/2023,23:50:00,118,3.18,,,5.1,89,0.0,0.0,0.0
25/08/2023,00:00:00,121,2.56,,,4.1,93,0.0,0.0,0.0
25/08/2023,00:10:00,121,2.56,,,4.1,93,0.0,0.0,0.0
25/08/2023,00:20:00,121,2.56,,,4.1,93,0.0,0.0,0.0
25/08/2023,00:30:00,121,2.56,,,4.1,93,0.0,0.0,0.0
25/08/2023,00:40:00,121,2.56,,,4.1,93,0.0,0.0,0.0
25/08/2023,00:50:00,121,2.56,,,4.1,93,0.0,0.0,0.0
25/08/2023,01:00:00,116,2.55,,,4.0,94,0.0,0.0,0.0
25/08/2023,01:10:00,116,2.55,,,4.0,94,0.0,0.0,0.0
25/08/2023,01:20:00,116,2.55,,,4.0,94,0.0,0.0,0.0
25/08/2023,01:30:00,116,2.55,,,4.0,94,0.0,0.0,0.0
25/08/2023,01:40:00,116,2.55,,,4.0,94,0.0,0.0,0.0
25/08/2023,01:50:00,116,2.55,,,4.0,94,0.0,0.0,0.0
25/08/2023,02:00:00,115,2.86,,,3.7,95,0.0,0.0,0.0
25/08/2023,02:10:00,115,2.86,,,3.7,95,0.0,0.0,0.0
25/08/2023,02:20:00,115,2.86,,,3.7,95,0.0,0.0,0.0
25/08/2023,02:30:00,115,2.86,,,3.7,95,0.0,0.0,0.0
25/08/2023,02:40:00,115,2.86,,,3.7,95,0.0,0.0,0.0
25/08/2023,02:50:00,115,2.86,,,3.7,95,0.0,0.0,0.0
25/08/2023,03:00:00,116,2.77,,,3.4,94,0.0,0.0,0.0
25/08/2023,03:10:00,116,2.77,,,3.4,94,0.0,0.0,0.0
25/08/2023,03:20:00,116,2.77,,,3.4,94,0.0,0.0,0.0
25/08/2023,03:30:00,116,2.77,,,3.4,94,0.0,0.0,0.0
25/08/2023,03:40:00,116,2.77,,,3.4,94,0.0,0.0,0.0
25/08/2023,03:50:00,116,2.77,,,3.4,94,0.0,0.0,0.0
25/08/2023,04:00:00,114,2.42,,,3.5,94,0.0,0.0,0.0
25/08/2023,04:10:00,114,2.42,,,3.5,94,0.0,0.0,0.0
25/08/2023,04:20:00,114,2.42,,,3.5,94,0.0,0.0,0.0
25/08/2023,04:30:00,114,2.42,,,3.5,94,0.0,0.0,0.0
25/08/2023,04:40:00,114,2.42,,,3.5,94,0.0,0.0,0.0
25/08/2023,04:50:00,114,2.42,,,3.5,94,0.0,0.0,0.0
25/08/2023,05:00:00,113,2.28,,,3.5,94,0.0,0.0,0.0
25/08/2023,05:10:00,113,2.28,,,3.5,94,0.0,0.0,0.0
25/08/2023,05:20:00,113,2.28,,,3.5,94,0.0,0.0,0.0
25/08/2023,05:30:00,113,2.28,,,3.5,94,0.0,0.0,0.0
25/08/2023,05:40:00,113,2.28,,,3.5,94,0.0,0.0,0.0
25/08/2023,05:50:00,113,2.28,,,3.5,94,0.0,0.0,0.0
25/08/2023,06:00:00,113,2.51,,,3.6,93,0.0,0.0,0.0
25/08/2023,06:10:00,113,2.51,,,3.6,93,0.0,0.0,0.0
25/08/2023,06:20:00,113,2.51,,,3.6,93,0.0,0.0,0.0
25/08/2023,06:30:00,113,2.51,,,3.6,93,0.0,0.0,0.0
25/08/2023,06:40:00,113,2.51,,,3.6,93,0.0,0.0,0.0
25/08/2023,06:50:00,113,2.51,,,3.6,93,0.0,0.0,0.0
25/08/2023,07:00:00,109,2.44,,,3.6,93,0.0,0.0,0.0
25/08/2023,07:10:00,109,2.44,,,3.6,93,0.0,0.0,0.0
25/08/2023,07:20:00,109,2.44,,,3.6,93,0.0,0.0,0.0
25/08/2023,07:30:00,109,2.44,,,3.6,93,0.0,0.0,0.0
25/08/2023,07:40:00,109,2.44,,,3.6,93,0.0,0.0,0.0
25/08/2023,07:50:00,109,2.44,,,3.6,93,0.0,0.0,0.0
25/08/2023,08:00:00,108,2.85,,,5.4,88,0.0,0.031200000000000002,8.666666666666666
25/08/2023,08:10:00,108,2.85,,,5.4,88,0.0,0.031200000000000002,8.666666666666666
25/08/2023,08:20:00,108,2.85,,,5.4,88,0.0,0.031200000000000002,8.666666666666666
25/08/2023,08:30:00,108,2.85,,,5.4,88,0.0,0.031200000000000002,8.666666666666666
25/08/2023,08:40:00,108,2.85,,,5.4,88,0.0,0.031200000000000002,8.666666666666666
25/08/2023,08:50:00,108,2.85,,,5.4,88,0.0,0.031200000000000002,8.666666666666666
25/08/2023,09:00:00,116,2.55,,,8.5,83,0.0,0.11159999999999999,31.0
25/08/2023,09:10:00,116,2.55,,,8.5,83,0.0,0.11159999999999999,31.0
25/08/2023,09:20:00,116,2.55,,,8.5,83,0.0,0.11159999999999999,31.0
25/08/2023,09:30:00,116,2.55,,,8.5,83,0.0,0.11159999999999999,31.0
25/08/2023,09:40:00,116,2.55,,,8.5,83,0.0,0.11159999999999999,31.0
25/08/2023,09:50:00,116,2.55,,,8.5,83,0.0,0.11159999999999999,31.0
25/08/2023,10:00:00,128,3.7,,,10.1,77,0.0,0.2268,63.0
25/08/2023,10:10:00,128,3.7,,,10.1,77,0.0,0.2268,63.0
25/08/2023,10:20:00,128,3.7,,,10.1,77,0.0,0.2268,63.0
25/08/2023,10:30:00,128,3.7,,,10.1,77,0.0,0.2268,63.0
25/08/2023,10:40:00,128,3.7,,,10.1,77,0.0,0.2268,63.0
25/08/2023,10:50:00,128,3.7,,,10.1,77,0.0,0.2268,63.0
25/08/2023,11:00:00,120,4.61,,,11.0,75,0.0,0.29819999999999997,82.83333333333333
25/08/2023,11:10:00,120,4.61,,,11.0,75,0.0,0.29819999999999997,82.83333333333333
25/08/2023,11:20:00,120,4.61,,,11.0,75,0.0,0.29819999999999997,82.83333333333333
25/08/2023,11:30:00,120,4.61,,,11.0,75,0.0,0.29819999999999997,82.83333333333333
25/08/2023,11:40:00,120,4.61,,,11.0,75,0.0,0.29819999999999997,82.83333333333333
25/08/2023,11:50:00,120,4.61,,,11.0,75,0.0,0.29819999999999997,82.83333333333333
25/08/2023,12:00:00,119,3.89,,,11.4,70,0.0,0.2964,82.33333333333333
25/08/2023,12:10:00,119,3.89,,,11.4,70,0.0,0.2964,82.33333333333333
25/08/2023,12:20:00,119,3.89,,,11.4,70,0.0,0.2964,82.33333333333333
25/08/2023,12:30:00,119,3.89,,,11.4,70,0.0,0.2964,82.33333333333333
25/08/2023,12:40:00,119,3.89,,,11.4,70,0.0,0.2964,82.33333333333333
25/08/2023,12:50:00,119,3.89,,,11.4,70,0.0,0.2964,82.33333333333333
25/08/2023,13:00:00,129,3.34,,,11.5,69,0.0,0.19440000000000002,54.0
25/08/2023,13:10:00,129,3.34,,,11.5,69,0.0,0.19440000000000002,54.0
25/08/2023,13:20:00,129,3.34,,,11.5,69,0.0,0.19440000000000002,54.0
25/08/2023,13:30:00,129,3.34,,,11.5,69,0.0,0.19440000000000002,54.0
25/08/2023,13:40:00,129,3.34,,,11.5,69,0.0,0.19440000000000002,54.0
25/08/2023,13:50:00,129,3.34,,,11.5,69,0.0,0.19440000000000002,54.0
25/08/2023,14:00:00,130,3.26,,,11.8,67,0.0,0.1818,50.5
25/08/2023,14:10:00,130,3.26,,,11.8,67,0.0,0.1818,50.5
25/08/2023,14:20:00,130,3.26,,,11.8,67,0.0,0.1818,50.5
25/08/2023,14:30:00,130,3.26,,,11.8,67,0.0,0.1818,50.5
25/08/2023,14:40:00,130,3.26,,,11.8,67,0.0,0.1818,50.5
25/08/2023,14:50:00,130,3.26,,,11.8,67,0.0,0.1818,50.5
25/08/2023,15:00:00,127,3.36,,,12.2,65,0.0,0.2298,63.833333333333336
25/08/2023,15:10:00,127,3.36,,,12.2,65,0.0,0.2298,63.833333333333336
25/08/2023,15:20:00,127,3.36,,,12.2,65,0.0,0.2298,63.833333333333336
25/08/2023,15:30:00,127,3.36,,,12.2,65,0.0,0.2298,63.833333333333336
25/08/2023,15:40:00,127,3.36,,,12.2,65,0.0,0.2298,63.833333333333336
25/08/2023,15:50:00,127,3.36,,,12.2,65,0.0,0.2298,63.833333333333336
25/08/2023,16:00:00,128,3.28,,,11.9,66,0.0,0.14880000000000002,41.333333333333336
25/08/2023,16:10:00,128,3.28,,,11.9,66,0.0,0.14880000000000002,41.333333333333336
25/08/2023,16:20:00,128,3.28,,,11.9,66,0.0,0.14880000000000002,41.333333333333336
25/08/2023,16:30:00,128,3.28,,,11.9,66,0.0,0.14880000000000002,41.333333333333336
25/08/2023,16:40:00,128,3.28,,,11.9,66,0.0,0.14880000000000002,41.333333333333336
25/08/2023,16:50:00,128,3.28,,,11.9,66,0.0,0.14880000000000002,41.333333333333336
25/08/2023,17:00:00,117,2.82,,,11.1,72,0.0,0.08159999999999999,22.666666666666668
25/08/2023,17:10:00,117,2.82,,,11.1,72,0.0,0.08159999999999999,22.666666666666668
25/08/2023,17:20:00,117,2.82,,,11.1,72,0.0,0.08159999999999999,22.666666666666668
25/08/2023,17:30:00,117,2.82,,,11.1,72,0.0,0.08159999999999999,22.666666666666668
25/08/2023,17:40:00,117,2.82,,,11.1,72,0.0,0.08159999999999999,22.666666666666668
25/08/2023,17:50:00,117,2.82,,,11.1,72,0.0,0.08159999999999999,22.666666666666668
25/08/2023,18:00:00,120,2.78,,,9.2,78,0.0,0.015600000000000001,4.333333333333333
25/08/2023,18:10:00,120,2.78,,,9.2,78,0.0,0.015600000000000001,4.333333333333333
25/08/2023,18:20:00,120,2.78,,,9.2,78,0.0,0.015600000000000001,4.333333333333333
25/08/2023,18:30:00,120,2.78,,,9.2,78,0.0,0.015600000000000001,4.333333333333333
25/08/2023,18:40:00,120,2.78,,,9.2,78,0.0,0.015600000000000001,4.333333333333333
25/08/2023,18:50:00,120,2.78,,,9.2,78,0.0,0.015600000000000001,4.333333333333333
25/08/2023,19:00:00,117,2.91,,,8.1,81,0.0,0.0,0.0
25/08/2023,19:10:00,117,2.91,,,8.1,81,0.0,0.0,0.0
25/08/2023,19:20:00,117,2.91,,,8.1,81,0.0,0.0,0.0
25/08/2023,19:30:00,117,2.91,,,8.1,81,0.0,0.0,0.0
25/08/2023,19:40:00,117,2.91,,,8.1,81,0.0,0.0,0.0
25/08/2023,19:50:00,117,2.91,,,8.1,81,0.0,0.0,0.0
25/08/2023,20:00:00,116,3.0,,,7.4,83,0.0,0.0,0.0
25/08/2023,20:10:00,116,3.0,,,7.4,83,0.0,0.0,0.0
25/08/2023,20:20:00,116,3.0,,,7.4,83,0.0,0.0,0.0
25/08/2023,20:30:00,116,3.0,,,7.4,83,0.0,0.0,0.0
25/08/2023,20:40:00,116,3.0,,,7.4,83,0.0,0.0,0.0
25/08/2023,20:50:00,116,3.0,,,7.4,83,0.0,0.0,0.0
25/08/2023,21:00:00,113,2.6,,,6.5,86,0.0,0.0,0.0
25/08/2023,21:10:00,113,2.6,,,6.5,86,0.0,0.0,0.0
25/08/2023,21:20:00,113,2.6,,,6.5,86,0.0,0.0,0.0
25/08/2023,21:30:00,113,2.6,,,6.5,86,0.0,0.0,0.0
25/08/2023,21:40:00,113,2.6,,,6.5,86,0.0,0.0,0.0
25/08/2023,21:50:00,113,2.6,,,6.5,86,0.0,0.0,0.0
25/08/2023,22:00:00,105,2.28,,,5.6,89,0.0,0.0,0.0
25/08/2023,22:10:00,105,2.28,,,5.6,89,0.0,0.0,0.0
25/08/2023,22:20:00,105,2.28,,,5.6,89,0.0,0.0,0.0
25/08/2023,22:30:00,105,2.28,,,5.6,89,0.0,0.0,0.0
25/08/2023,22:40:00,105,2.28,,,5.6,89,0.0,0.0,0.0
25/08/2023,22:50:00,105,2.28,,,5.6,89,0.0,0.0,0.0
25/08/2023,23:00:00,109,2.12,,,4.6,92,0.0,0.0,0.0
25/08/2023,23:10:00,109,2.12,,,4.6,92,0.0,0.0,0.0
25/08/2023,23:20:00,109,2.12,,,4.6,92,0.0,0.0,0.0
25/08/2023,23:30:00,109,2.12,,,4.6,92,0.0,0.0,0.0
25/08/2023,23:40:00,109,2.12,,,4.6,92,0.0,0.0,0.0
25/08/2023,23:50:00,109,2.12,,,4.6,92,0.0,0.0,0.0
26/08/2023,00:00:00,105,1.55,,,3.5,96,0.0,0.0,0.0
26/08/2023,00:10:00,105,1.55,,,3.5,96,0.0,0.0,0.0
26/08/2023,00:20:00,105,1.55,,,3.5,96,0.0,0.0,0.0
26/08/2023,00:30:00,105,1.55,,,3.5,96,0.0,0.0,0.0
26/08/2023,00:40:00,105,1.55,,,3.5,96,0.0,0.0,0.0
26/08/2023,00:50:00,105,1.55,,,3.5,96,0.0,0.0,0.0
26/08/2023,01:00:00,102,1.43,,,4.1,96,0.0,0.0,0.0
26/08/2023,01:10:00,102,1.43,,,4.1,96,0.0,0.0,0.0
26/08/2023,01:20:00,102,1.43,,,4.1,96,0.0,0.0,0.0
26/08/2023,01:30:00,102,1.43,,,4.1,96,0.0,0.0,0.0
26/08/2023,01:40:00,102,1.43,,,4.1,96,0.0,0.0,0.0
26/08/2023,01:50:00,102,1.43,,,4.1,96,0.0,0.0,0.0
26/08/2023,02:00:00,98,1.41,,,3.4,96,0.0,0.0,0.0
26/08/2023,02:10:00,98,1.41,,,3.4,96,0.0,0.0,0.0
26/08/2023,02:20:00,98,1.41,,,3.4,96,0.0,0.0,0.0
26/08/2023,02:30:00,98,1.41,,,3.4,96,0.0,0.0,0.0
26/08/2023,02:40:00,98,1.41,,,3.4,96,0.0,0.0,0.0
26/08/2023,02:50:00,98,1.41,,,3.4,96,0.0,0.0,0.0
26/08/2023,03:00:00,82,1.51,,,3.1,97,0.0,0.0,0.0
26/08/2023,03:10:00,82,1.51,,,3.1,97,0.0,0.0,0.0
26/08/2023,03:20:00,82,1.51,,,3.1,97,0.0,0.0,0.0
26/08/2023,03:30:00,82,1.51,,,3.1,97,0.0,0.0,0.0
26/08/2023,03:40:00,82,1.51,,,3.1,97,0.0,0.0,0.0
26/08/2023,03:50:00,82,1.51,,,3.1,97,0.0,0.0,0.0
26/08/2023,04:00:00,86,1.5,,,2.9,97,0.0,0.0,0.0
26/08/2023,04:10:00,86,1.5,,,2.9,97,0.0,0.0,0.0
26/08/2023,04:20:00,86,1.5,,,2.9,97,0.0,0.0,0.0
26/08/2023,04:30:00,86,1.5,,,2.9,97,0.0,0.0,0.0
26/08/2023,04:40:00,86,1.5,,,2.9,97,0.0,0.0,0.0
26/08/2023,04:50:00,86,1.5,,,2.9,97,0.0,0.0,0.0
26/08/2023,05:00:00,94,1.5,,,2.5,97,0.0,0.0,0.0
26/08/2023,05:10:00,94,1.5,,,2.5,97,0.0,0.0,0.0
26/08/2023,05:20:00,94,1.5,,,2.5,97,0.0,0.0,0.0
26/08/2023,05:30:00,94,1.5,,,2.5,97,0.0,0.0,0.0
26/08/2023,05:40:00,94,1.5,,,2.5,97,0.0,0.0,0.0
26/08/2023,05:50:00,94,1.5,,,2.5,97,0.0,0.0,0.0
26/08/2023,06:00:00,94,1.4,,,2.3,97,0.0,0.0,0.0
26/08/2023,06:10:00,94,1.4,,,2.3,97,0.0,0.0,0.0
26/08/2023,06:20:00,94,1.4,,,2.3,97,0.0,0.0,0.0
26/08/2023,06:30:00,94,1.4,,,2.3,97,0.0,0.0,0.0
26/08/2023,06:40:00,94,1.4,,,2.3,97,0.0,0.0,0.0
26/08/2023,06:50:00,94,1.4,,,2.3,97,0.0,0.0,0.0
26/08/2023,07:00:00,94,1.3,,,1.9,97,0.0,0.0,0.0
26/08/2023,07:10:00,94,1.3,,,1.9,97,0.0,0.0,0.0
26/08/2023,07:20:00,94,1.3,,,1.9,97,0.0,0.0,0.0
26/08/2023,07:30:00,94,1.3,,,1.9,97,0.0,0.0,0.0
26/08/2023,07:40:00,94,1.3,,,1.9,97,0.0,0.0,0.0
26/08/2023,07:50:00,94,1.3,,,1.9,97,0.0,0.0,0.0
26/08/2023,08:00:00,93,1.8,,,3.9,95,0.0,0.0366,10.166666666666666
26/08/2023,08:10:00,93,1.8,,,3.9,95,0.0,0.0366,10.166666666666666
26/08/2023,08:20:00,93,1.8,,,3.9,95,0.0,0.0366,10.166666666666666
26/08/2023,08:30:00,93,1.8,,,3.9,95,0.0,0.0366,10.166666666666666
26/08/2023,08:40:00,93,1.8,,,3.9,95,0.0,0.0366,10.166666666666666
26/08/2023,08:50:00,93,1.8,,,3.9,95,0.0,0.0366,10.166666666666666
26/08/2023,09:00:00,90,1.0,,,6.9,89,0.0,0.1332,37.0
26/08/2023,09:10:00,90,1.0,,,6.9,89,0.0,0.1332,37.0
26/08/2023,09:20:00,90,1.0,,,6.9,89,0.0,0.1332,37.0
26/08/2023,09:30:00,90,1.0,,,6.9,89,0.0,0.1332,37.0
26/08/2023,09:40:00,90,1.0,,,6.9,89,0.0,0.1332,37.0
26/08/2023,09:50:00,90,1.0,,,6.9,89,0.0,0.1332,37.0
26/08/2023,10:00:00,360,0.5,,,9.5,83,0.0,0.23340000000000002,64.83333333333333
26/08/2023,10:10:00,360,0.5,,,9.5,83,0.0,0.23340000000000002,64.83333333333333
26/08/2023,10:20:00,360,0.5,,,9.5,83,0.0,0.23340000000000002,64.83333333333333
26/08/2023,10:30:00,360,0.5,,,9.5,83,0.0,0.23340000000000002,64.83333333333333
26/08/2023,10:40:00,360,0.5,,,9.5,83,0.0,0.23340000000000002,64.83333333333333
26/08/2023,10:50:00,360,0.5,,,9.5,83,0.0,0.23340000000000002,64.83333333333333
26/08/2023,11:00:00,291,0.85,,,10.9,77,0.0,0.291,80.83333333333333
26/08/2023,11:10:00,291,0.85,,,10.9,77,0.0,0.291,80.83333333333333
26/08/2023,11:20:00,291,0.85,,,10.9,77,0.0,0.291,80.83333333333333
26/08/2023,11:30:00,291,0.85,,,10.9,77,0.0,0.291,80.83333333333333
26/08/2023,11:40:00,291,0.85,,,10.9,77,0.0,0.291,80.83333333333333
26/08/2023,11:50:00,291,0.85,,,10.9,77,0.0,0.291,80.83333333333333
26/08/2023,12:00:00,268,2.5,,,12.6,65,0.0,0.336,93.33333333333333
26/08/2023,12:10:00,268,2.5,,,12.6,65,0.0,0.336,93.33333333333333
26/08/2023,12:20:00,268,2.5,,,12.6,65,0.0,0.336,93.33333333333333
26/08/2023,12:30:00,268,2.5,,,12.6,65,0.0,0.336,93.33333333333333
26/08/2023,12:40:00,268,2.5,,,12.6,65,0.0,0.336,93.33333333333333
26/08/2023,12:50:00,268,2.5,,,12.6,65,0.0,0.336,93.33333333333333
26/08/2023,13:00:00,278,2.83,,,12.7,65,0.0,0.2652,73.66666666666667
26/08/2023,13:10:00,278,2.83,,,12.7,65,0.0,0.2652,73.66666666666667
26/08/2023,13:20:00,278,2.83,,,12.7,65,0.0,0.2652,73.66666666666667
26/08/2023,13:30:00,278,2.83,,,12.7,65,0.0,0.2652,73.66666666666667
26/08/2023,13:40:00,278,2.83,,,12.7,65,0.0,0.2652,73.66666666666667
26/08/2023,13:50:00,278,2.83,,,12.7,65,0.0,0.2652,73.66666666666667
26/08/2023,14:00:00,276,4.02,,,12.3,70,0.0,0.1788,49.666666666666664
26/08/2023,14:10:00,276,4.02,,,12.3,70,0.0,0.1788,49.666666666666664
26/08/2023,14:20:00,276,4.02,,,12.3,70,0.0,0.1788,49.666666666666664
26/08/2023,14:30:00,276,4.02,,,12.3,70,0.0,0.1788,49.666666666666664
26/08/2023,14:40:00,276,4.02,,,12.3,70,0.0,0.1788,49.666666666666664
26/08/2023,14:50:00,276,4.02,,,12.3,70,0.0,0.1788,49.666666666666664
26/08/2023,15:00:00,277,4.33,,,12.0,70,0.0,0.1596,44.333333333333336
26/08/2023,15:10:00,277,4.33,,,12.0,70,0.0,0.1596,44.333333333333336
26/08/2023,15:20:00,277,4.33,,,12.0,70,0.0,0.1596,44.333333333333336
26/08/2023,15:30:00,277,4.33,,,12.0,70,0.0,0.1596,44.333333333333336
26/08/2023,15:40:00,277,4.33,,,12.0,70,0.0,0.1596,44.333333333333336
26/08/2023,15:50:00,277,4.33,,,12.0,70,0.0,0.1596,44.333333333333336
26/08/2023,16:00:00,279,3.95,,,11.8,68,0.0,0.1794,49.833333333333336
26/08/2023,16:10:00,279,3.95,,,11.8,68,0.0,0.1794,49.833333333333336
26/08/2023,16:20:00,279,3.95,,,11.8,68,0.0,0.1794,49.833333333333336
26/08/2023,16:30:00,279,3.95,,,11.8,68,0.0,0.1794,49.833333333333336
26/08/2023,16:40:00,279,3.95,,,11.8,68,0.0,0.1794,49.833333333333336
26/08/2023,16:50:00,279,3.95,,,11.8,68,0.0,0.1794,49.833333333333336
